code,x0,depth,norm_rank,subtree_size
D07CD,69.285324,4.0,0.8,1.0
D07CD01,69.75534,5.0,1.0,0.0
D07X,93.79805,3.0,0.6,17.0
D07XA,84.853935,4.0,0.8,2.0
D07XA01,83.16719,5.0,1.0,0.0
D07XA02,86.28095,5.0,1.0,0.0
D07XB,91.260605,4.0,0.8,6.0
D07XB01,92.0111,5.0,1.0,0.0
D07XB02,88.622826,5.0,1.0,0.0
D07XB03,91.0,5.0,1.0,0.0
D07XB04,91.613045,5.0,1.0,0.0
D07XB05,88.566414,5.0,1.0,0.0
D07XB30,88.99215,5.0,1.0,0.0
D07XC,93.63088,4.0,0.8,5.0
D07XC01,92.34424,5.0,1.0,0.0
D07XC02,93.14596,5.0,1.0,0.0
D07XC03,93.794365,5.0,1.0,0.0
D07XC04,92.62095,5.0,1.0,0.0
D07XC05,91.94868,5.0,1.0,0.0
D07XD,70.95383,4.0,1.0,0.0
D08,35.92592,2.0,0.4,66.0
D08A,35.79274,3.0,0.6,65.0
D08AA,37.935787,4.0,0.8,3.0
D08AA01,38.15058,5.0,1.0,0.0
D08AA02,37.87494,5.0,1.0,0.0
D08AA03,37.039577,5.0,1.0,0.0
D08AB,36.628845,4.0,1.0,0.0
D08AC,43.231083,4.0,0.8,6.0
D08AC01,43.43158,5.0,1.0,0.0
D08AC02,43.427895,5.0,1.0,0.0
D08AC03,42.379883,5.0,1.0,0.0
D08AC04,42.64684,5.0,1.0,0.0
D08AC05,42.36238,5.0,1.0,0.0
D08AC52,42.909946,5.0,1.0,0.0
D08AD,41.00675,4.0,1.0,0.0
D08AE,38.032265,4.0,0.8,6.0
D08AE01,37.360012,5.0,1.0,0.0
D08AE02,38.19226,5.0,1.0,0.0
D08AE03,37.238876,5.0,1.0,0.0
D08AE04,37.948746,5.0,1.0,0.0
D08AE05,38.431446,5.0,1.0,0.0
D08AE06,37.514996,5.0,1.0,0.0
D08AF,40.190598,4.0,0.8,1.0
D08AF01,40.7441,5.0,1.0,0.0
D08AG,45.846302,4.0,0.8,4.0
D08AG01,46.171314,5.0,1.0,0.0
D08AG02,45.003117,5.0,1.0,0.0
D08AG03,45.366264,5.0,1.0,0.0
D08AG04,45.13159,5.0,1.0,0.0
D08AH,46.416496,4.0,0.8,4.0
D08AH01,46.815372,5.0,1.0,0.0
D08AH02,45.86521,5.0,1.0,0.0
D08AH03,45.43846,5.0,1.0,0.0
D08AH30,46.069458,5.0,1.0,0.0
D08AJ,45.583702,4.0,0.8,11.0
D08AJ01,42.61463,5.0,1.0,0.0
D08AJ02,42.53712,5.0,1.0,0.0
D08AJ03,45.209656,5.0,1.0,0.0
D08AJ04,43.84709,5.0,1.0,0.0
D08AJ05,45.641758,5.0,1.0,0.0
D08AJ06,44.987965,5.0,1.0,0.0
D08AJ08,43.63131,5.0,1.0,0.0
D08AJ10,45.594444,5.0,1.0,0.0
D08AJ57,44.931236,5.0,1.0,0.0
D08AJ58,43.94033,5.0,1.0,0.0
D08AJ59,44.807575,5.0,1.0,0.0
D08AK,47.74959,4.0,0.8,7.0
D08AK01,46.526287,5.0,1.0,0.0
D08AK02,46.31567,5.0,1.0,0.0
D08AK03,46.68223,5.0,1.0,0.0
D08AK04,47.577435,5.0,1.0,0.0
D08AK05,47.712532,5.0,1.0,0.0
D08AK06,45.869053,5.0,1.0,0.0
D08AK30,47.297092,5.0,1.0,0.0
D08AL,41.68903,4.0,0.8,2.0
D08AL01,41.48389,5.0,1.0,0.0
D08AL30,41.70974,5.0,1.0,0.0
D08AX,45.423573,4.0,0.8,9.0
D08AX01,44.54273,5.0,1.0,0.0
D08AX02,44.77086,5.0,1.0,0.0
D08AX03,44.820255,5.0,1.0,0.0
D08AX04,45.12545,5.0,1.0,0.0
D08AX05,45.111702,5.0,1.0,0.0
D08AX06,46.12044,5.0,1.0,0.0
D08AX07,42.508564,5.0,1.0,0.0
D08AX08,45.151524,5.0,1.0,0.0
D08AX53,44.66654,5.0,1.0,0.0
D09,42.528538,2.0,0.4,19.0
D09A,42.54078,3.0,0.6,18.0
D09AA,43.095085,4.0,0.8,13.0
D09AA01,42.83132,5.0,1.0,0.0
D09AA02,42.407955,5.0,1.0,0.0
D09AA03,42.213768,5.0,1.0,0.0
D09AA04,42.744293,5.0,1.0,0.0
D09AA05,43.06829,5.0,1.0,0.0
D09AA06,41.73204,5.0,1.0,0.0
D09AA07,42.00942,5.0,1.0,0.0
D09AA08,41.773453,5.0,1.0,0.0
D09AA09,41.81168,5.0,1.0,0.0
D09AA10,38.762085,5.0,1.0,0.0
D09AA11,43.116413,5.0,1.0,0.0
D09AA12,43.56814,5.0,1.0,0.0
D09AA13,43.64462,5.0,1.0,0.0
D09AB,35.512325,4.0,0.8,2.0
D09AB01,35.31554,5.0,1.0,0.0
D09AB02,35.624786,5.0,1.0,0.0
D09AX,35.13374,4.0,1.0,0.0
D10,43.35848,2.0,0.4,46.0
D10A,44.61179,3.0,0.6,40.0
D10AA,42.55661,4.0,0.8,3.0
D10AA01,42.355045,5.0,1.0,0.0
D10AA02,42.196404,5.0,1.0,0.0
D10AA03,42.36024,5.0,1.0,0.0
D10AB,44.870586,4.0,0.8,4.0
D10AB01,44.45993,5.0,1.0,0.0
D10AB02,45.095432,5.0,1.0,0.0
D10AB03,43.598816,5.0,1.0,0.0
D10AB05,44.54142,5.0,1.0,0.0
D10AD,49.03952,4.0,0.8,9.0
D10AD01,45.464767,5.0,1.0,0.0
D10AD02,49.415585,5.0,1.0,0.0
D10AD03,49.175076,5.0,1.0,0.0
D10AD04,49.33725,5.0,1.0,0.0
D10AD05,49.028736,5.0,1.0,0.0
D10AD06,45.90586,5.0,1.0,0.0
D10AD51,48.371677,5.0,1.0,0.0
D10AD53,48.472706,5.0,1.0,0.0
D10AD54,48.66843,5.0,1.0,0.0
D10AE,41.460754,4.0,0.8,2.0
D10AE01,41.779297,5.0,1.0,0.0
D10AE51,41.6057,5.0,1.0,0.0
D10AF,48.84006,4.0,0.8,9.0
D10AF01,46.130054,5.0,1.0,0.0
D10AF02,48.99043,5.0,1.0,0.0
D10AF03,47.991398,5.0,1.0,0.0
D10AF04,49.319668,5.0,1.0,0.0
D10AF05,47.6548,5.0,1.0,0.0
D10AF06,47.08693,5.0,1.0,0.0
D10AF07,50.153877,5.0,1.0,0.0
D10AF51,46.982655,5.0,1.0,0.0
D10AF52,48.638977,5.0,1.0,0.0
D10AX,44.94868,4.0,0.8,7.0
D10AX01,45.508934,5.0,1.0,0.0
D10AX02,44.875263,5.0,1.0,0.0
D10AX03,44.263504,5.0,1.0,0.0
D10AX04,44.68118,5.0,1.0,0.0
D10AX05,44.99303,5.0,1.0,0.0
D10AX06,44.826897,5.0,1.0,0.0
D10AX30,44.31874,5.0,1.0,0.0
D10B,51.230133,3.0,0.6,4.0
D10BA,50.959393,4.0,0.8,1.0
D10BA01,51.12355,5.0,1.0,0.0
D10BX,50.57487,4.0,0.8,1.0
D10BX01,50.42916,5.0,1.0,0.0
D11,46.651802,2.0,0.4,51.0
D11A,46.56672,3.0,0.6,50.0
D11AA,43.612934,4.0,0.8,1.0
D11AA01,43.35143,5.0,1.0,0.0
D11AC,43.972694,4.0,0.8,7.0
D11AC01,42.964367,5.0,1.0,0.0
D11AC02,42.742138,5.0,1.0,0.0
D11AC03,43.91988,5.0,1.0,0.0
D11AC06,43.8989,5.0,1.0,0.0
D11AC08,43.614906,5.0,1.0,0.0
D11AC09,43.679985,5.0,1.0,0.0
D11AC30,43.69064,5.0,1.0,0.0
D11AE,41.796925,4.0,0.8,1.0
D11AE01,41.899784,5.0,1.0,0.0
D11AF,43.40079,4.0,1.0,0.0
D11AH,56.399517,4.0,0.8,12.0
D11AH01,57.088478,5.0,1.0,0.0
D11AH02,54.197124,5.0,1.0,0.0
D11AH03,56.443596,5.0,1.0,0.0
D11AH04,53.21986,5.0,1.0,0.0
D11AH05,56.409737,5.0,1.0,0.0
D11AH06,56.828716,5.0,1.0,0.0
D11AH07,52.815636,5.0,1.0,0.0
D11AH08,54.25336,5.0,1.0,0.0
D11AH09,55.1288,5.0,1.0,0.0
D11AH10,51.766216,5.0,1.0,0.0
D11AH11,54.00492,5.0,1.0,0.0
D11AH12,51.683334,5.0,1.0,0.0
D11AX,50.794476,4.0,0.8,23.0
D11AX01,47.690407,5.0,1.0,0.0
D11AX02,48.56229,5.0,1.0,0.0
D11AX03,49.98906,5.0,1.0,0.0
D11AX04,52.321342,5.0,1.0,0.0
D11AX05,48.125835,5.0,1.0,0.0
D11AX06,53.62284,5.0,1.0,0.0
D11AX08,51.17506,5.0,1.0,0.0
D11AX09,48.752037,5.0,1.0,0.0
D11AX10,47.32191,5.0,1.0,0.0
D11AX11,46.97277,5.0,1.0,0.0
D11AX12,51.025513,5.0,1.0,0.0
D11AX13,50.43888,5.0,1.0,0.0
D11AX16,46.777473,5.0,1.0,0.0
D11AX18,51.230316,5.0,1.0,0.0
D11AX21,52.5198,5.0,1.0,0.0
D11AX22,50.808884,5.0,1.0,0.0
D11AX23,47.29239,5.0,1.0,0.0
D11AX24,47.98793,5.0,1.0,0.0
D11AX25,47.680973,5.0,1.0,0.0
D11AX26,47.382084,5.0,1.0,0.0
D11AX27,46.1592,5.0,1.0,0.0
D11AX52,49.863686,5.0,1.0,0.0
D11AX57,48.12769,5.0,1.0,0.0
G,16.35311,1.0,0.2,366.0
G01,51.96196,2.0,0.4,73.0
G01A,54.335567,3.0,0.6,66.0
G01AA,62.852486,4.0,0.8,12.0
G01AA01,61.058926,5.0,1.0,0.0
G01AA02,61.207016,5.0,1.0,0.0
G01AA03,60.671627,5.0,1.0,0.0
G01AA04,62.633297,5.0,1.0,0.0
G01AA05,62.717922,5.0,1.0,0.0
G01AA06,58.311005,5.0,1.0,0.0
G01AA07,63.169785,5.0,1.0,0.0
G01AA08,62.555042,5.0,1.0,0.0
G01AA09,56.457043,5.0,1.0,0.0
G01AA10,59.36252,5.0,1.0,0.0
G01AA11,64.05352,5.0,1.0,0.0
G01AA51,59.00373,5.0,1.0,0.0
G01AB,53.962944,4.0,0.8,1.0
G01AB01,54.877544,5.0,1.0,0.0
G01AC,59.756027,4.0,0.8,6.0
G01AC01,60.232548,5.0,1.0,0.0
G01AC02,58.1741,5.0,1.0,0.0
G01AC03,58.838314,5.0,1.0,0.0
G01AC05,59.404354,5.0,1.0,0.0
G01AC06,59.28769,5.0,1.0,0.0
G01AC30,59.36193,5.0,1.0,0.0
G01AD,77.32519,4.0,0.8,3.0
G01AD01,75.72146,5.0,1.0,0.0
G01AD02,76.90431,5.0,1.0,0.0
G01AD03,76.28385,5.0,1.0,0.0
G01AE,66.62597,4.0,0.8,2.0
G01AE01,66.386375,5.0,1.0,0.0
G01AE10,65.56328,5.0,1.0,0.0
G01AF,67.39211,4.0,0.8,19.0
G01AF01,64.09787,5.0,1.0,0.0
G01AF02,64.83469,5.0,1.0,0.0
G01AF04,66.43314,5.0,1.0,0.0
G01AF05,63.831127,5.0,1.0,0.0
G01AF06,62.513256,5.0,1.0,0.0
G01AF07,65.43683,5.0,1.0,0.0
G01AF08,65.540405,5.0,1.0,0.0
G01AF11,59.091885,5.0,1.0,0.0
G01AF12,66.29406,5.0,1.0,0.0
G01AF13,59.447617,5.0,1.0,0.0
G01AF14,67.135254,5.0,1.0,0.0
G01AF15,59.516365,5.0,1.0,0.0
G01AF16,61.64227,5.0,1.0,0.0
G01AF17,65.74298,5.0,1.0,0.0
G01AF18,59.841393,5.0,1.0,0.0
G01AF19,67.17141,5.0,1.0,0.0
G01AF20,68.3978,5.0,1.0,0.0
G01AF21,66.86452,5.0,1.0,0.0
G01AF55,66.738235,5.0,1.0,0.0
G01AG,61.89815,4.0,0.8,1.0
G01AG02,62.428825,5.0,1.0,0.0
G01AX,60.98475,4.0,0.8,14.0
G01AX01,59.628967,5.0,1.0,0.0
G01AX02,60.152245,5.0,1.0,0.0
G01AX03,60.054565,5.0,1.0,0.0
G01AX05,60.205788,5.0,1.0,0.0
G01AX06,57.54575,5.0,1.0,0.0
G01AX09,60.93377,5.0,1.0,0.0
G01AX11,62.719246,5.0,1.0,0.0
G01AX12,59.979095,5.0,1.0,0.0
G01AX13,63.8275,5.0,1.0,0.0
G01AX14,59.71416,5.0,1.0,0.0
G01AX15,60.182537,5.0,1.0,0.0
G01AX16,60.47211,5.0,1.0,0.0
G01AX17,64.59453,5.0,1.0,0.0
G01AX66,57.20804,5.0,1.0,0.0
G01B,68.9726,3.0,0.75,5.0
G01BA,67.339165,4.0,1.0,0.0
G01BC,67.59689,4.0,1.0,0.0
G01BD,68.600975,4.0,1.0,0.0
G01BE,67.838524,4.0,1.0,0.0
G01BF,70.8436,4.0,1.0,0.0
G02,51.397522,2.0,0.4,47.0
G02A,50.64606,3.0,0.6,14.0
G02AB,48.745163,4.0,0.8,3.0
G02AB01,48.4122,5.0,1.0,0.0
G02AB02,49.126965,5.0,1.0,0.0
G02AB03,48.314358,5.0,1.0,0.0
G02AC,43.44046,4.0,0.8,1.0
G02AC01,43.610886,5.0,1.0,0.0
G02AD,50.984753,4.0,0.8,6.0
G02AD01,50.219948,5.0,1.0,0.0
G02AD02,50.331173,5.0,1.0,0.0
G02AD03,50.39546,5.0,1.0,0.0
G02AD04,51.84657,5.0,1.0,0.0
G02AD05,50.139473,5.0,1.0,0.0
G02AD06,50.58008,5.0,1.0,0.0
G02AX,40.48055,4.0,1.0,0.0
G02B,62.41938,3.0,0.6,7.0
G02BA,62.95251,4.0,0.8,3.0
G02BA01,63.367214,5.0,1.0,0.0
G02BA02,62.18912,5.0,1.0,0.0
G02BA03,62.643864,5.0,1.0,0.0
G02BB,59.5395,4.0,0.8,2.0
G02BB01,58.51949,5.0,1.0,0.0
G02BB02,60.32512,5.0,1.0,0.0
G02C,61.305176,3.0,0.6,23.0
G02CA,53.302433,4.0,0.8,3.0
G02CA01,53.491833,5.0,1.0,0.0
G02CA02,53.225075,5.0,1.0,0.0
G02CA03,53.749992,5.0,1.0,0.0
G02CB,62.651806,4.0,0.8,6.0
G02CB01,62.60158,5.0,1.0,0.0
G02CB02,61.93976,5.0,1.0,0.0
G02CB03,61.14732,5.0,1.0,0.0
G02CB04,62.995853,5.0,1.0,0.0
G02CB05,62.212948,5.0,1.0,0.0
G02CB06,62.620514,5.0,1.0,0.0
G02CC,53.133305,4.0,0.8,4.0
G02CC01,53.450653,5.0,1.0,0.0
G02CC02,53.07925,5.0,1.0,0.0
G02CC03,51.855667,5.0,1.0,0.0
G02CC04,52.92726,5.0,1.0,0.0
G02CX,62.510403,4.0,0.8,6.0
G02CX01,61.468197,5.0,1.0,0.0
G02CX02,61.847076,5.0,1.0,0.0
G02CX03,62.01763,5.0,1.0,0.0
G02CX04,61.741257,5.0,1.0,0.0
G02CX05,61.73489,5.0,1.0,0.0
G02CX06,62.32747,5.0,1.0,0.0
G03,38.20624,2.0,0.4,176.0
G03A,106.6082,3.0,0.6,43.0
G03AA,110.76359,4.0,0.8,18.0
G03AA01,114.51701,5.0,1.0,0.0
G03AA02,102.07527,5.0,1.0,0.0
G03AA03,107.435326,5.0,1.0,0.0
G03AA04,107.50016,5.0,1.0,0.0
G03AA05,109.74349,5.0,1.0,0.0
G03AA06,110.177185,5.0,1.0,0.0
G03AA07,102.811714,5.0,1.0,0.0
G03AA08,100.60204,5.0,1.0,0.0
G03AA09,108.75462,5.0,1.0,0.0
G03AA10,106.12088,5.0,1.0,0.0
G03AA11,105.83193,5.0,1.0,0.0
G03AA12,107.31574,5.0,1.0,0.0
G03AA13,110.508575,5.0,1.0,0.0
G03AA14,113.01354,5.0,1.0,0.0
G03AA15,109.06233,5.0,1.0,0.0
G03AA16,109.169914,5.0,1.0,0.0
G03AA17,111.9386,5.0,1.0,0.0
G03AA18,107.42722,5.0,1.0,0.0
G03AB,102.97906,4.0,0.8,9.0
G03AB01,97.094086,5.0,1.0,0.0
G03AB02,102.8367,5.0,1.0,0.0
G03AB03,102.49779,5.0,1.0,0.0
G03AB04,102.549065,5.0,1.0,0.0
G03AB05,98.85904,5.0,1.0,0.0
G03AB06,104.28583,5.0,1.0,0.0
G03AB07,101.15733,5.0,1.0,0.0
G03AB08,101.45442,5.0,1.0,0.0
G03AB09,100.98615,5.0,1.0,0.0
G03AC,112.77978,4.0,0.8,10.0
G03AC01,108.09761,5.0,1.0,0.0
G03AC02,105.008446,5.0,1.0,0.0
G03AC03,110.73365,5.0,1.0,0.0
G03AC04,110.5183,5.0,1.0,0.0
G03AC05,117.17158,5.0,1.0,0.0
G03AC06,109.23637,5.0,1.0,0.0
G03AC07,109.36133,5.0,1.0,0.0
G03AC08,109.47899,5.0,1.0,0.0
G03AC09,110.06208,5.0,1.0,0.0
G03AC10,110.16209,5.0,1.0,0.0
G03AD,75.097,4.0,0.8,2.0
G03AD01,74.79007,5.0,1.0,0.0
G03AD02,74.78958,5.0,1.0,0.0
G03B,76.64066,3.0,0.6,7.0
G03BA,76.64979,4.0,0.8,3.0
G03BA01,74.588196,5.0,1.0,0.0
G03BA02,75.73476,5.0,1.0,0.0
G03BA03,76.0555,5.0,1.0,0.0
G03BB,75.822624,4.0,0.8,2.0
G03BB01,74.76,5.0,1.0,0.0
G03BB02,74.99605,5.0,1.0,0.0
G03C,100.90096,3.0,0.6,23.0
G03CA,104.01926,4.0,0.8,8.0
G03CA01,99.51989,5.0,1.0,0.0
G03CA03,103.17286,5.0,1.0,0.0
G03CA04,101.90737,5.0,1.0,0.0
G03CA06,102.26947,5.0,1.0,0.0
G03CA07,102.59612,5.0,1.0,0.0
G03CA09,101.21831,5.0,1.0,0.0
G03CA53,102.66165,5.0,1.0,0.0
G03CA57,100.17533,5.0,1.0,0.0
G03CB,89.16658,4.0,0.8,4.0
G03CB01,89.642,5.0,1.0,0.0
G03CB02,87.00548,5.0,1.0,0.0
G03CB03,88.20179,5.0,1.0,0.0
G03CB04,91.73042,5.0,1.0,0.0
G03CC,102.41687,4.0,0.8,6.0
G03CC02,98.94278,5.0,1.0,0.0
G03CC03,101.425476,5.0,1.0,0.0
G03CC04,99.41777,5.0,1.0,0.0
G03CC05,101.28591,5.0,1.0,0.0
G03CC06,100.23857,5.0,1.0,0.0
G03CC07,100.556015,5.0,1.0,0.0
G03CX,70.18322,4.0,0.8,1.0
G03CX01,69.11007,5.0,1.0,0.0
G03D,99.287834,3.0,0.6,21.0
G03DA,83.266846,4.0,0.8,4.0
G03DA01,80.80059,5.0,1.0,0.0
G03DA02,81.9095,5.0,1.0,0.0
G03DA03,84.24538,5.0,1.0,0.0
G03DA04,84.09228,5.0,1.0,0.0
G03DB,98.98164,4.0,0.8,8.0
G03DB01,95.85431,5.0,1.0,0.0
G03DB02,99.50238,5.0,1.0,0.0
G03DB03,96.91592,5.0,1.0,0.0
G03DB04,95.86565,5.0,1.0,0.0
G03DB05,97.804504,5.0,1.0,0.0
G03DB06,99.50714,5.0,1.0,0.0
G03DB07,98.490875,5.0,1.0,0.0
G03DB08,95.67628,5.0,1.0,0.0
G03DC,99.51218,4.0,0.8,6.0
G03DC01,101.04481,5.0,1.0,0.0
G03DC02,95.74509,5.0,1.0,0.0
G03DC03,98.53274,5.0,1.0,0.0
G03DC04,99.09521,5.0,1.0,0.0
G03DC06,97.918816,5.0,1.0,0.0
G03DC31,97.94454,5.0,1.0,0.0
G03E,81.51555,3.0,0.6,7.0
G03EA,81.76301,4.0,0.8,3.0
G03EA01,80.35112,5.0,1.0,0.0
G03EA02,81.092674,5.0,1.0,0.0
G03EA03,81.0087,5.0,1.0,0.0
G03EB,72.9315,4.0,1.0,0.0
G03EK,79.39625,4.0,0.8,1.0
G03EK01,80.03855,5.0,1.0,0.0
G03F,113.854805,3.0,0.6,31.0
G03FA,115.47268,4.0,0.8,17.0
G03FA01,109.778885,5.0,1.0,0.0
G03FA02,118.27742,5.0,1.0,0.0
G03FA03,112.4503,5.0,1.0,0.0
G03FA04,101.34642,5.0,1.0,0.0
G03FA05,107.78735,5.0,1.0,0.0
G03FA06,111.09725,5.0,1.0,0.0
G03FA07,114.254074,5.0,1.0,0.0
G03FA08,120.26559,5.0,1.0,0.0
G03FA09,111.70247,5.0,1.0,0.0
G03FA10,110.39451,5.0,1.0,0.0
G03FA11,110.30504,5.0,1.0,0.0
G03FA12,111.443184,5.0,1.0,0.0
G03FA13,116.02875,5.0,1.0,0.0
G03FA14,112.850914,5.0,1.0,0.0
G03FA15,112.41732,5.0,1.0,0.0
G03FA16,116.489,5.0,1.0,0.0
G03FA17,115.249115,5.0,1.0,0.0
G03FB,107.61491,4.0,0.8,12.0
G03FB01,109.295425,5.0,1.0,0.0
G03FB02,106.09592,5.0,1.0,0.0
G03FB03,99.10137,5.0,1.0,0.0
G03FB04,101.94937,5.0,1.0,0.0
G03FB05,104.05614,5.0,1.0,0.0
G03FB06,103.2389,5.0,1.0,0.0
G03FB07,109.86974,5.0,1.0,0.0
G03FB08,102.62195,5.0,1.0,0.0
G03FB09,101.539246,5.0,1.0,0.0
G03FB10,103.9561,5.0,1.0,0.0
G03FB11,108.36415,5.0,1.0,0.0
G03FB12,107.39584,5.0,1.0,0.0
G03G,66.42291,3.0,0.6,16.0
G03GA,66.45915,4.0,0.8,11.0
G03GA01,65.274414,5.0,1.0,0.0
G03GA02,65.9032,5.0,1.0,0.0
G03GA03,64.38282,5.0,1.0,0.0
G03GA04,66.287605,5.0,1.0,0.0
G03GA05,66.617935,5.0,1.0,0.0
G03GA06,65.201645,5.0,1.0,0.0
G03GA07,64.73633,5.0,1.0,0.0
G03GA08,66.63316,5.0,1.0,0.0
G03GA09,66.00564,5.0,1.0,0.0
G03GA10,65.69912,5.0,1.0,0.0
G03GA30,64.636604,5.0,1.0,0.0
G03GB,60.51322,4.0,0.8,3.0
G03GB01,60.63706,5.0,1.0,0.0
G03GB02,60.619118,5.0,1.0,0.0
G03GB03,59.02643,5.0,1.0,0.0
G03H,70.86288,3.0,0.6,4.0
G03HA,70.76469,4.0,0.8,1.0
G03HA01,71.15901,5.0,1.0,0.0
G03HB,69.719826,4.0,0.8,1.0
G03HB01,69.378624,5.0,1.0,0.0
G03X,79.168564,3.0,0.6,15.0
G03XA,75.58118,4.0,0.8,2.0
G03XA01,76.00965,5.0,1.0,0.0
G03XA02,74.240364,5.0,1.0,0.0
G03XB,77.98203,4.0,0.8,3.0
G03XB01,76.17603,5.0,1.0,0.0
G03XB02,77.514824,5.0,1.0,0.0
G03XB51,76.95753,5.0,1.0,0.0
G03XC,80.40495,4.0,0.8,5.0
G03XC01,79.25982,5.0,1.0,0.0
G03XC02,78.54689,5.0,1.0,0.0
G03XC03,78.87461,5.0,1.0,0.0
G03XC04,78.52084,5.0,1.0,0.0
G03XC05,79.890114,5.0,1.0,0.0
G03XX,67.32605,4.0,0.8,1.0
G03XX01,67.38271,5.0,1.0,0.0
G04,40.702908,2.0,0.4,66.0
G04B,49.73941,3.0,0.6,45.0
G04BA,41.83888,4.0,0.8,2.0
G04BA01,41.452984,5.0,1.0,0.0
G04BA03,41.80831,5.0,1.0,0.0
G04BC,36.32092,4.0,1.0,0.0
G04BD,55.576187,4.0,0.8,15.0
G04BD01,55.099567,5.0,1.0,0.0
G04BD02,51.543846,5.0,1.0,0.0
G04BD03,51.977,5.0,1.0,0.0
G04BD04,54.55857,5.0,1.0,0.0
G04BD05,54.17469,5.0,1.0,0.0
G04BD06,55.78969,5.0,1.0,0.0
G04BD07,52.53123,5.0,1.0,0.0
G04BD08,50.407314,5.0,1.0,0.0
G04BD09,56.741436,5.0,1.0,0.0
G04BD10,50.221107,5.0,1.0,0.0
G04BD11,54.911694,5.0,1.0,0.0
G04BD12,52.133816,5.0,1.0,0.0
G04BD13,56.332703,5.0,1.0,0.0
G04BD14,54.40872,5.0,1.0,0.0
G04BD15,55.22834,5.0,1.0,0.0
G04BE,50.387688,4.0,0.8,12.0
G04BE01,49.211952,5.0,1.0,0.0
G04BE02,51.80081,5.0,1.0,0.0
G04BE03,51.897816,5.0,1.0,0.0
G04BE04,49.219437,5.0,1.0,0.0
G04BE06,49.07843,5.0,1.0,0.0
G04BE07,49.905365,5.0,1.0,0.0
G04BE08,48.33887,5.0,1.0,0.0
G04BE09,48.553898,5.0,1.0,0.0
G04BE10,49.38377,5.0,1.0,0.0
G04BE11,46.32967,5.0,1.0,0.0
G04BE30,50.01108,5.0,1.0,0.0
G04BE52,52.80064,5.0,1.0,0.0
G04BX,50.618946,4.0,0.8,11.0
G04BX01,49.033005,5.0,1.0,0.0
G04BX03,49.024536,5.0,1.0,0.0
G04BX06,49.49428,5.0,1.0,0.0
G04BX10,50.760254,5.0,1.0,0.0
G04BX11,50.641376,5.0,1.0,0.0
G04BX12,49.170475,5.0,1.0,0.0
G04BX13,48.975716,5.0,1.0,0.0
G04BX14,49.75367,5.0,1.0,0.0
G04BX15,50.82813,5.0,1.0,0.0
G04BX16,51.327503,5.0,1.0,0.0
G04BX17,46.598877,5.0,1.0,0.0
G04C,58.53157,3.0,0.6,19.0
G04CA,59.038506,4.0,0.8,9.0
G04CA01,59.424934,5.0,1.0,0.0
G04CA02,58.162014,5.0,1.0,0.0
G04CA03,57.503075,5.0,1.0,0.0
G04CA04,57.607662,5.0,1.0,0.0
G04CA51,58.31609,5.0,1.0,0.0
G04CA52,57.785103,5.0,1.0,0.0
G04CA53,58.979008,5.0,1.0,0.0
G04CA54,59.0876,5.0,1.0,0.0
G04CA55,58.48198,5.0,1.0,0.0
G04CB,52.260338,4.0,0.8,3.0
G04CB01,51.50947,5.0,1.0,0.0
G04CB02,52.212933,5.0,1.0,0.0
G04CB51,51.728603,5.0,1.0,0.0
G04CX,52.975388,4.0,0.8,4.0
G04CX01,52.755,5.0,1.0,0.0
G04CX02,52.384914,5.0,1.0,0.0
G04CX03,53.17386,5.0,1.0,0.0
G04CX04,52.49187,5.0,1.0,0.0
H,24.569996,1.0,0.2,131.0
H01,68.632965,2.0,0.4,46.0
H01A,86.261086,3.0,0.6,17.0
H01AA,75.13169,4.0,0.8,2.0
H01AA01,73.881935,5.0,1.0,0.0
H01AA02,76.455414,5.0,1.0,0.0
H01AB,70.26785,4.0,0.8,1.0
H01AB01,70.2361,5.0,1.0,0.0
H01AC,88.42873,4.0,0.8,9.0
H01AC01,87.66437,5.0,1.0,0.0
H01AC02,86.78404,5.0,1.0,0.0
H01AC03,85.82408,5.0,1.0,0.0
H01AC04,85.903946,5.0,1.0,0.0
H01AC05,85.431915,5.0,1.0,0.0
H01AC06,86.678894,5.0,1.0,0.0
H01AC07,87.58932,5.0,1.0,0.0
H01AC08,87.21864,5.0,1.0,0.0
H01AC09,87.37797,5.0,1.0,0.0
H01AX,74.042435,4.0,0.8,1.0
H01AX01,74.05571,5.0,1.0,0.0
H01B,54.69985,3.0,0.6,10.0
H01BA,54.787113,4.0,0.8,5.0
H01BA01,54.284897,5.0,1.0,0.0
H01BA02,54.495373,5.0,1.0,0.0
H01BA03,54.72332,5.0,1.0,0.0
H01BA04,54.536274,5.0,1.0,0.0
H01BA05,53.94968,5.0,1.0,0.0
H01BB,53.54126,4.0,0.8,3.0
H01BB01,53.280365,5.0,1.0,0.0
H01BB02,53.022316,5.0,1.0,0.0
H01BB03,53.25737,5.0,1.0,0.0
H01C,88.19659,3.0,0.6,16.0
H01CA,72.686844,4.0,0.8,2.0
H01CA01,73.17406,5.0,1.0,0.0
H01CA02,71.12378,5.0,1.0,0.0
H01CB,89.969574,4.0,0.8,5.0
H01CB01,89.302986,5.0,1.0,0.0
H01CB02,88.36243,5.0,1.0,0.0
H01CB03,87.895546,5.0,1.0,0.0
H01CB04,88.82743,5.0,1.0,0.0
H01CB05,89.7104,5.0,1.0,0.0
H01CC,88.21,4.0,0.8,6.0
